id_codedep_codecommune;Code_departement;Nom_commune;PMUN
66106;66;Maureillas-las-Illas;2568
66107;66;Maury;794
66108;66;Millas;4264
66109;66;Molitg-les-Bains;242
66110;66;Montalba-d'Amélie;#N/A
66111;66;Montalba-le-Château;149
66112;66;Montauriol;83
66113;66;Montbolo;177
66114;66;Montescot;1647
66115;66;Montesquieu-des-Albères;1235
66116;66;Montferrer;186
66117;66;Mont-Louis;148
66118;66;Montner;338
66119;66;Mosset;318
66120;66;Nahuja;76
66121;66;Néfiach;1287
66122;66;Nohèdes;60
66123;66;Nyer;151
66124;66;Font-Romeu-Odeillo-Via;1840
66125;66;Olette;351
66126;66;Oms;332
66127;66;Opoul-Périllos;1192
66128;66;Oreilla;25
66129;66;Ortaffa;1591
66130;66;Osséja;1350
66131;66;Palalda;#N/A
66132;66;Palau-de-Cerdagne;417
66133;66;Palau-del-Vidre;3094
66134;66;Passa;970
66135;66;Périllos;#N/A
66136;66;Perpignan;119344
66137;66;Le Perthus;549
66138;66;Peyrestortes;1527
66139;66;Pézilla-de-Conflent;40
66140;66;Pézilla-la-Rivière;3812
66141;66;Pia;9849
66142;66;Planès;54
66143;66;Planèzes;93
66144;66;Pollestres;5229
66145;66;Ponteilla;2841
66146;66;Porta;115
66147;66;Porté-Puymorens;105
66148;66;Port-Vendres;4016
66149;66;Prades;1186
66150;66;Prats-de-Mollo-la-Preste;1175
66151;66;Prats-de-Sournia;78
66152;66;Prugnanes;103
66153;66;Prunet-et-Belpuig;48
66154;66;Puyvalador;63
66155;66;Py;80
66156;66;Rabouillet;93
66157;66;Railleu;26
66158;66;Rasiguères;151
66159;66;Réal;63
66160;66;Reynès;1255
66161;66;Ria-Sirach;1348
66162;66;Rigarda;648
66163;66;Riunoguès;#N/A
66164;66;Rivesaltes;8888
66165;66;Rodès;628
66166;66;Sahorre;391
66167;66;Saillagouse;1146
66168;66;Saint-André;233
66169;66;Saint-Arnac;111
66170;66;Sainte-Colombe-de-la-Commanderie;161
66171;66;Saint-Cyprien;379
66172;66;Saint-Estève;11719
66173;66;Saint-Féliu-d'Amont;1194
66174;66;Saint-Féliu-d'Avall;2874
66175;66;Saint-Génis-des-Fontaines;2841
66176;66;Saint-Hippolyte;427
66177;66;Saint-Jean-Lasseille;1541
66178;66;Saint-Jean-Pla-de-Corts;2273
66179;66;Saint-Laurent-de-Cerdans;1044
66180;66;Saint-Laurent-de-la-Salanque;10071
66181;66;Sainte-Léocadie;122
66182;66;Sainte-Marie-la-Mer;4821
66183;66;Saint-Marsal;66
66184;66;Saint-Martin-de-Fenouillet;52
66185;66;Saint-Michel-de-Llotes;350
66186;66;Saint-Nazaire;1262
66187;66;Saint-Paul-de-Fenouillet;1790
66188;66;Saint-Pierre-dels-Forcats;263
66189;66;Saleilles;5564
66190;66;Salses-le-Château;3514
66191;66;Sansa;19
66192;66;Sauto;90
66193;66;Serdinya;232
66194;66;Serralongue;219
66195;66;Le Soler;7752
66196;66;Sorède;3343
66197;66;Souanyas;37
66198;66;Sournia;498
66199;66;Taillet;102
66200;66;Talau;#N/A
66201;66;Tarerach;43
66202;66;Targassonne;195
66203;66;Taulis;56
66204;66;Taurinya;332
66205;66;Tautavel;859
66206;66;Le Tech;93
66207;66;Terrats;720
66208;66;Théza;2127
66209;66;Thuès-Entre-Valls;40
66210;66;Thuir;7924
66211;66;Tordères;172
66212;66;Torreilles;3839
66213;66;Toulouges;7192
66214;66;Tresserre;1085
66215;66;Trévillach;160
66216;66;Trilla;75
66217;66;Trouillas;2174
66218;66;Ur;359
66219;66;Urbanya;50
66220;66;Valcebollère;38
66221;66;Valmanya;34
66222;66;Vernet-les-Bains;1450
66223;66;Villefranche-de-Conflent;210
66224;66;Villelongue-de-la-Salanque;3248
66225;66;Villelongue-dels-Monts;1780
66226;66;Villemolaque;1390
66227;66;Villeneuve-de-la-Raho;3977
66228;66;Villeneuve-la-Rivière;1372
66229;66;Villeneuve-des-Escaldes;#N/A
66230;66;Vinça;2131
66231;66;Vingrau;574
66232;66;Vira;156
66233;66;Vivès;175
66234;66;Le Vivier;69
66235;66;Amélie-les-Bains;#N/A
67001;67;Achenheim;2338
67002;67;Adamswiller;390
67003;67;Albé;441
67004;67;Sommerau;1530
67005;67;Alteckendorf;850
67006;67;Altenheim;213
67007;67;Altenstadt;#N/A
67008;67;Altorf;1363
67009;67;Altwiller;380
67010;67;Andlau;1738
67011;67;Artolsheim;992
67012;67;Aschbach;647
67013;67;Asswiller;274
67014;67;Auenheim;#N/A
67015;67;Avenheim;#N/A
67016;67;Avolsheim;763
67017;67;Baerendorf;298
67018;67;Balbronn;670
67019;67;Baldenheim;1182
67020;67;Barembach;838
67021;67;Barr;7197
67022;67;Bassemberg;233
67023;67;Batzendorf;978
67024;67;Behlenheim;#N/A
67025;67;Beinheim;1934
67026;67;Bellefosse;163
67027;67;Belmont;67
67028;67;Benfeld;5801
67029;67;Berg;360
67030;67;Bergbieten;722
67031;67;Bernardswiller;1437
67032;67;Bernardvillé;212
67033;67;Bernolsheim;602
67034;67;Berstett;2460
67035;67;Berstheim;444
67036;67;Bettwiller;304
67037;67;Biblisheim;365
67038;67;Bietlenheim;298
67039;67;Bilwisheim;515
67040;67;Bindernheim;1040
67041;67;Birkenwald;#N/A
67042;67;Birlenbach;#N/A
67043;67;Bischheim;17353
67044;67;Bischholtz;259
67045;67;Bischoffsheim;3329
67046;67;Bischwiller;12746
67047;67;Bissert;157
67048;67;Bitschhoffen;460
67049;67;Blaesheim;1301
67050;67;Blancherupt;34
67051;67;Blienschwiller;313
67052;67;BÅ“rsch;2442
67053;67;BÅ“senbiesen;321
67054;67;Bolsenheim;545
67055;67;Boofzheim;1381
67056;67;Bootzheim;763
67057;67;Bosselshausen;171
67058;67;Bossendorf;391
67059;67;Bourg-Bruche;411
67060;67;Bourgheim;631
67061;67;Bouxwiller;3757
67062;67;Breitenau;328
67063;67;Breitenbach;651
67064;67;Bremmelbach;#N/A
67065;67;Breuschwickersheim;1313
67066;67;La Broque;2629
67067;67;Brumath;10081
67068;67;Buswiller;280
67069;67;Buhl;511
67070;67;Burbach;278
67071;67;Bust;464
67072;67;Butten;663
67073;67;Châtenois;406
67074;67;Cleebourg;667
67075;67;Climbach;429
67076;67;Colroy-la-Roche;476
67077;67;Cosswiller;583
67078;67;Crastatt;270
67079;67;CrÅ“ttwiller;181
67080;67;Dachstein;1840
67081;67;Dahlenheim;785
67082;67;Dalhunden;1204
67083;67;Dambach;754
67084;67;Dambach-la-Ville;2215
67085;67;Dangolsheim;713
67086;67;Daubensand;447
67087;67;Dauendorf;1439
67088;67;Dehlingen;351
67089;67;Dettwiller;2610
67090;67;Diebolsheim;675
67091;67;Diedendorf;337
67092;67;Dieffenbach-au-Val;631
67093;67;Dieffenbach-lès-WÅ“rth;348
67094;67;Dieffenthal;253
67095;67;Diemeringen;1595
67096;67;Dimbsthal;318
67097;67;Dingsheim;1233
67098;67;Dinsheim-sur-Bruche;1492
67099;67;Domfessel;281
67100;67;Donnenheim;352
67101;67;Dorlisheim;2613
67102;67;Dossenheim-Kochersberg;300
67103;67;Dossenheim-sur-Zinsel;1038
67104;67;Drachenbronn-Birlenbach;608
67105;67;Drulingen;1438
67106;67;Drusenheim;5268
67107;67;Duntzenheim;656
67108;67;Duppigheim;1638
67109;67;Durningen;656
67110;67;Durrenbach;1081
67111;67;Durstel;424
67112;67;Duttlenheim;2865
67113;67;Eberbach-Seltz;422
67114;67;Eberbach-woerth;#N/A
67115;67;Ebersheim;2287
67116;67;Ebersmunster;528
67117;67;Eckartswiller;434
67118;67;Eckbolsheim;7049
67119;67;Eckwersheim;1344
67120;67;Eichhoffen;527
67121;67;Elsenheim;810
67122;67;Wangenbourg-Engenthal;1332
67123;67;Engwiller;494
67124;67;Entzheim;2453
67125;67;Epfig;2247
67126;67;Erckartswiller;299
67127;67;Ergersheim;1410
67128;67;Ernolsheim-Bruche;1887
67129;67;Ernolsheim-lès-Saverne;595
67130;67;Erstein;10661
67131;67;Eschau;5424
67132;67;Eschbach;944
67133;67;Eschbourg;471
67134;67;Eschwiller;191
67135;67;Ettendorf;762
67136;67;Eywiller;275
67137;67;Fegersheim;5734
67138;67;Fessenheim-le-Bas;574
67139;67;Flexbourg;474
67140;67;Forstfeld;754
67141;67;Forstheim;598
67142;67;Fort-Louis;290
67143;67;Fouchy;643
67144;67;Fouday;337
67145;67;Friedolsheim;258
67146;67;Friesenheim;618
67147;67;FrÅ“schwiller;498
67148;67;Frohmuhl;168
67149;67;Furchhausen;421
67150;67;Furdenheim;1366
67151;67;Gambsheim;5041
67152;67;Geispolsheim;7561
67153;67;Geiswiller-ZÅ“bersdorf;397
67154;67;Gerstheim;3449
67155;67;Gertwiller;1258
67156;67;Geudertheim;2586
67157;67;Gimbrett;#N/A
67158;67;Gingsheim;#N/A
67159;67;GÅ“rlingen;209
67160;67;GÅ“rsdorf;1057
67161;67;Gottenhouse;380
67162;67;Gottesheim;355
67163;67;Gougenheim;544
67164;67;Goxwiller;838
67165;67;Grandfontaine;1771
67166;67;Grassendorf;250
67167;67;Grendelbruch;1218
67168;67;Gresswiller;1666
67169;67;Gries;2874
67170;67;Griesbach;#N/A
67171;67;Griesbach-le-Bastberg;#N/A
67172;67;Griesheim-près-Molsheim;2228
67173;67;Griesheim-sur-Souffel;1201
67174;67;Gumbrechtshoffen;1167
67175;67;Gumbrechtshoffen-Oberbronn;#N/A
67176;67;Gundershoffen;3712
67177;67;Gunstett;641
67178;67;Gungwiller;277
67179;67;Haegen;650
67180;67;Haguenau;35196
67181;67;Handschuheim;272
67182;67;Hangenbieten;1647
67183;67;Harskirchen;877
67184;67;Hatten;1910
67185;67;Hattmatt;703
67186;67;Hegeney;433
67187;67;Heidolsheim;540
67188;67;Heiligenberg;697
67189;67;Heiligenstein;961
67190;67;Hengwiller;195
67191;67;Herbitzheim;1840
67192;67;Herbsheim;937
67193;67;Hermerswiller;#N/A
67194;67;Herrlisheim;4731
67195;67;Hessenheim;619
67196;67;Hilsenheim;2649
67197;67;Hindisheim;1510
67198;67;Hinsbourg;111
67199;67;Hinsingen;82
67200;67;Hipsheim;1001
67201;67;Hirschland;307
67202;67;Hochfelden;4048
67203;67;Hochstett;384
67204;67;HÅ“nheim;11304
67205;67;HÅ“rdt;4514
67206;67;Hoffen;1118
67207;67;Hohatzenheim;#N/A
67208;67;HohengÅ“ft;547
67209;67;Hohfrankenheim;273
67210;67;Le Hohwald;505
67211;67;Hohwiller;#N/A
67212;67;Holtzheim;3703
67213;67;Hunspach;632
67214;67;Hurtigheim;978
67215;67;Huttendorf;497
67216;67;Huttenheim;2672
67217;67;Ichtratzheim;351
67218;67;Illkirch-Graffenstaden;26698
67219;67;Imbsheim;#N/A
67220;67;Ingenheim;327
67221;67;Ingolsheim;347
67222;67;Ingwiller;4048
67223;67;Innenheim;1183
67224;67;Irmstett;#N/A
67225;67;Issenhausen;113
67226;67;Ittenheim;2112
67227;67;Itterswiller;237
67228;67;Neugartheim-Ittlenheim;795
67229;67;Jetterswiller;199
67230;67;Kaltenhouse;2450
67231;67;Kauffenheim;212
67232;67;Keffenach;204
67233;67;Kertzfeld;1203
67234;67;Keskastel;1510
67235;67;Kesseldorf;427
67236;67;Kienheim;549
67237;67;Kilstett;2515
67238;67;Kindwiller;638
67239;67;Kintzheim;1660
67240;67;Kirchheim;719
67241;67;Kirrberg;147
67242;67;Kirrwiller;526
67243;67;Kleinfrankenheim;#N/A
67244;67;KleingÅ“ft;154
67245;67;KnÅ“rsheim;207
67246;67;Kogenheim;1267
67247;67;Kolbsheim;973
67248;67;Krautergersheim;1715
67249;67;Krautwiller;239
67250;67;Kriegsheim;793
67251;67;Kuhlendorf;#N/A
67252;67;Kurtzenhouse;1079
67253;67;Kuttolsheim;637
67254;67;Kutzenhausen;913
67255;67;Lalaye;478
67256;67;Lampertheim;3405
67257;67;Lampertsloch;706
67258;67;Landersheim;193
67259;67;Langensoultzbach;920
67260;67;Laubach;321
67261;67;Lauterbourg;2331
67262;67;Leiterswiller;#N/A
67263;67;Lembach;1548
67264;67;Leutenheim;829
67265;67;Lichtenberg;550
67266;67;Limersheim;664
67267;67;Lingolsheim;19439
67268;67;Lipsheim;2664
67269;67;Littenheim;297
67270;67;Lixhausen;390
67271;67;Lobsann;648
67272;67;Lochwiller;395
67273;67;Lohr;515
67274;67;Lorentzen;246
67275;67;Lupstein;806
67276;67;Lutzelhouse;1879
67277;67;Mackenheim;760
67278;67;Mackwiller;547
67279;67;Maennolsheim;233
67280;67;Maisonsgoutte;798
67281;67;Marckolsheim;4159
67282;67;Marlenheim;4250
67283;67;Marmoutier;2712
67284;67;Mattstall;#N/A
67285;67;Matzenheim;1461
67286;67;Meistratzheim;1500
67287;67;Melsheim;584
67288;67;Memmelshoffen;324
67289;67;Menchhoffen;635
67290;67;Merkwiller-Pechelbronn;922
67291;67;Mertzwiller;3363
67292;67;Mietesheim;669
67293;67;Minversheim;652
67294;67;Mitschdorf;#N/A
67295;67;Mittelbergheim;620
67296;67;Mittelhausbergen;2086
67297;67;Mittelhausen;#N/A
67298;67;Mittelschaeffolsheim;569
67299;67;Mollkirch;905
67300;67;Molsheim;9343
67301;67;Mommenheim;2126
67302;67;Monswiller;2032
67303;67;Morsbronn-les-Bains;684
67304;67;Morschwiller;576
67305;67;Mothern;1955
67306;67;Muhlbach-sur-Bruche;643
67307;67;Mulhausen;463
67308;67;Munchhausen;802
67309;67;Mundolsheim;4749
67310;67;Mussig;1169
67311;67;Muttersholtz;2136
67312;67;Mutzenhouse;477
67313;67;Mutzig;6063
67314;67;Natzwiller;531
67315;67;Neewiller-près-Lauterbourg;668
67316;67;Nehwiller-près-Woerth;#N/A
67317;67;Neubois;671
67318;67;Neugartheim;#N/A
67319;67;Neuhaeusel;365
67320;67;Neuve-Eglise;623
67321;67;Neuviller-la-Roche;331
67322;67;Neuwiller-lès-Saverne;1102
67323;67;Niederbetschdorf;#N/A
67324;67;Niederbronn-les-Bains;4381
67325;67;Niederhaslach;1398
67326;67;Niederhausbergen;1663
67327;67;Niederlauterbach;961
67328;67;Niedermodern;877
67329;67;Niedernai;1268
67330;67;NiederrÅ“dern;927
67331;67;Niederschaeffolsheim;1380
67332;67;Niederseebach;#N/A
67333;67;Niedersoultzbach;292
67334;67;Niedersteinbach;115
67335;67;Nordheim;925
67336;67;Nordhouse;1740
67337;67;Nothalten;456
67338;67;Obenheim;1349
67339;67;Betschdorf;4183
67340;67;Oberbronn;1554
67341;67;Oberdorf-Spachbach;390
67342;67;Oberhaslach;1760
67343;67;Oberhausbergen;5363
67344;67;Oberhoffen-lès-Wissembourg;318
67345;67;Oberhoffen-sur-Moder;3497
67346;67;Oberlauterbach;547
67347;67;Obermodern-Zutzendorf;1685
67348;67;Obernai;11765
67349;67;OberrÅ“dern;531
67350;67;Oberschaeffolsheim;2279
67351;67;Seebach;1699
67352;67;Obersoultzbach;409
67353;67;Obersteinbach;231
67354;67;Odratzheim;515
67355;67;Oermingen;1167
67356;67;Offendorf;2518
67357;67;Offenheim;#N/A
67358;67;Offwiller;802
67359;67;Ohlungen;1305
67360;67;Ohnenheim;1071
67361;67;Olwisheim;500
67362;67;Orschwiller;589
67363;67;Osthoffen;816
67364;67;Osthouse;930
67365;67;Ostwald;12723
67366;67;Ottersthal;782
67367;67;Otterswiller;1312
67368;67;Ottrott;1537
67369;67;Ottwiller;260
67370;67;Petersbach;660
67371;67;La Petite-Pierre;624
67372;67;Val-de-Moder;5040
67373;67;Pfalzweyer;318
67374;67;Pfettisheim;#N/A
67375;67;Pfulgriesheim;1307
67376;67;Bischtroff-sur-Sarre;#N/A
67377;67;Plaine;997
67378;67;Plobsheim;4465
67379;67;Preuschdorf;896
67380;67;Printzheim;203
67381;67;Puberg;359
67382;67;Quatzenheim;782
67383;67;Rangen;183
67384;67;Ranrupt;313
67385;67;Ratzwiller;245
67386;67;Rauwiller;209
67387;67;Reichsfeld;298
67388;67;Reichshoffen;5402
67389;67;Reichstett;4397
67390;67;Reimerswiller;#N/A
67391;67;Reinhardsmunster;448
67392;67;Reipertswiller;850
67393;67;Reitwiller;#N/A
67394;67;Retschwiller;279
67395;67;Reutenbourg;393
67396;67;Rexingen;201
67397;67;Rhinau;2670
67398;67;Richtolsheim;360
67399;67;Riedheim;#N/A
67400;67;Riedseltz;1108
67401;67;Rimsdorf;306
67402;67;Ringeldorf;#N/A
67403;67;Ringendorf;439
67404;67;Rittershoffen;908
67405;67;RÅ“schwoog;2281
67406;67;Rohr;340
67407;67;Rohrwiller;1613
67408;67;Romanswiller;1214
67409;67;Roppenheim;1010
67410;67;Rosenwiller;661
67411;67;Rosheim;5221
67412;67;Rossfeld;1024
67413;67;Rosteig;522
67414;67;Rothau;1550
67415;67;Rothbach;470
67416;67;Rott;469
67417;67;Rottelsheim;297
67418;67;Rountzenheim-Auenheim;1929
67419;67;Rumersheim;#N/A
67420;67;Russ;1240
67421;67;Saales;828
67422;67;Saasenheim;592
67423;67;Saessolsheim;586
67424;67;Saint-Blaise-la-Roche;237
67425;67;Saint-Jean-Saverne;533
67426;67;Saint-Martin;457
67427;67;Saint-Maurice;132
67428;67;Saint-Nabor;492
67429;67;Saint-Pierre;96
67430;67;Saint-Pierre-Bois;763
67431;67;Salenthal;#N/A
67432;67;Salmbach;584
67433;67;Sand;1376
67434;67;Sarre-Union;2796
67435;67;Sarrewerden;837
67436;67;Saulxures;130
67437;67;Saverne;11378
67438;67;Schaeffersheim;821
67439;67;Schaffhouse-sur-Zorn;#N/A
67440;67;Schaffhouse-près-Seltz;553
67441;67;Schalkendorf;330
67442;67;Scharrachbergheim-Irmstett;1242
67443;67;Scheibenhard;842
67444;67;Scherlenheim;121
67445;67;Scherwiller;3217
67446;67;Schillersdorf;430
67447;67;Schiltigheim;33780
67448;67;Schirmeck;2149
67449;67;Schirrhein;2258
67450;67;Schirrhoffen;695
67451;67;Schleithal;1394
67452;67;Schnersheim;1713
67453;67;SchÅ“nau;613
67454;67;SchÅ“nbourg;400
67455;67;SchÅ“nenbourg;696
67456;67;Schopperten;450
67457;67;Schwabwiller;#N/A
67458;67;Schweighouse-sur-Moder;4942
67459;67;Schwenheim;746
67460;67;Schwindratzheim;1715
67461;67;Schwobsheim;327
67462;67;Sélestat;19242
67463;67;Seltz;3162
67464;67;Sermersheim;949
67465;67;Sessenheim;2324
67466;67;Siegen;509
67467;67;Siewiller;383
67468;67;Siltzheim;623
67469;67;Singrist;#N/A
67470;67;Solbach;99
67471;67;Souffelweyersheim;7994
67472;67;Soufflenheim;4827
67473;67;Soultz-les-Bains;961
67474;67;Soultz-sous-Forêts;3190
67475;67;Sparsbach;230
67476;67;Stattmatten;740
67477;67;Steige;607
67478;67;Steinbourg;1940
67479;67;Steinseltz;597
67480;67;Still;1811
67481;67;Stotzheim;1089
67482;67;Strasbourg;287228
67483;67;Struth;233
67484;67;Stundwiller;487
67485;67;Stutzheim-Offenheim;1593
67486;67;Sundhouse;1851
67487;67;Surbourg;1714
67488;67;Thal-Drulingen;186
67489;67;Thal-Marmoutier;811
67490;67;Thanvillé;586
67491;67;Tieffenbach;249
67492;67;Traenheim;649
67493;67;Triembach-au-Val;440
67494;67;Trimbach;584
67495;67;Truchtersheim;4267
67496;67;Uberach;#N/A
67497;67;Uhlwiller;677
67498;67;Uhrwiller;705
67499;67;Urbeis;318
67500;67;Urmatt;1457
67501;67;Uttenheim;561
67502;67;Uttenhoffen;209
67503;67;Uttwiller;160
67504;67;Valff;1397
67505;67;La Vancelle;401
67506;67;Vendenheim;5971
67507;67;Villé;1802
67508;67;VÅ“llerdingen;417
67509;67;Volksberg;351
67510;67;Wahlenheim;599
67511;67;Walbourg;948
67512;67;La Walck;#N/A
67513;67;Waldersbach;129
67514;67;Waldhambach;632
67515;67;Waldolwisheim;568
67516;67;Waltenheim-sur-Zorn;665
67517;67;Wangen;670
67518;67;Wangenbourg;#N/A
67519;67;La Wantzenau;5881
67520;67;Wasselonne;5711
67521;67;Weinbourg;450
67522;67;Weislingen;546
67523;67;Weitbruch;2766
67524;67;Weiterswiller;521
67525;67;Westhoffen;1636
67526;67;Westhouse;1571
67527;67;Westhouse-Marmoutier;335
67528;67;Weyer;565
67529;67;Weyersheim;3398
67530;67;Wickersheim-Wilshausen;377
67531;67;Wildersbach;285
67532;67;Willgottheim;1088
67533;67;Wilshausen;#N/A
67534;67;Wilwisheim;732
67535;67;Wimmenau;1057
67536;67;Windstein;158
67537;67;Wingen;446
67538;67;Wingen-sur-Moder;1585
67539;67;Wingersheim les Quatre Bans;2330
67540;67;Wintershouse;873
67541;67;Wintzenbach;533
67542;67;Wintzenheim-Kochersberg;482
67543;67;Wisches;2089
67544;67;Wissembourg;7487
67545;67;Witternheim;503
67546;67;Wittersheim;671
67547;67;Wittisheim;2057
67548;67;Wiwersheim;881
67549;67;Woellenheim;#N/A
67550;67;WÅ“rth;1726
67551;67;Wolfisheim;4174
67552;67;Wolfskirchen;346
67553;67;Wolschheim;317
67554;67;Wolxheim;969
67555;67;Zehnacker;249
67556;67;Zeinheim;203
67557;67;Zellwiller;812
67558;67;Zinswiller;748
67559;67;Zittersheim;249
67560;67;Zoebersdorf;#N/A
67561;67;Zollingen;#N/A
67562;67;Zutzendorf;#N/A
68001;68;Algolsheim;1124
68002;68;Altenach;389
68003;68;Altenbach;#N/A
68004;68;Altkirch;5659
68005;68;Ammerschwihr;1761
68006;68;Bernwiller;1197
68007;68;Andolsheim;2182
68008;68;Appenwihr;578
68009;68;Artzenheim;863
68010;68;Aspach;35
68011;68;Aspach-le-Bas;1317
68012;68;Aspach-Michelbach;1771
68013;68;Attenschwiller;986
68014;68;Aubure;370
68015;68;Baldersheim;2667
68016;68;Balgau;985
68017;68;Ballersdorf;816
68018;68;Balschwiller;731
68019;68;Baltzenheim;566
68020;68;Bantzenheim;1594
68021;68;Bartenheim;3987
68022;68;Battenheim;1594
68023;68;Beblenheim;939
68024;68;Bellemagny;162
68025;68;Bendorf;236
68026;68;Bennwihr;1393
68027;68;Berentzwiller;341
68028;68;Bergheim;2070
68029;68;Bergholtz;1096
68030;68;Bergholtzzell;424
68031;68;Bernwiller;1197
68032;68;Berrwiller;1195
68033;68;Bettendorf;441
68034;68;Bettlach;312
68035;68;Biederthal;323
68036;68;Biesheim;2530
68037;68;Biltzheim;467
68038;68;Bischwihr;1118
68039;68;Bisel;546
68040;68;Bitschwiller-lès-Thann;1988
68041;68;Blodelsheim;1999
68042;68;Blotzheim;4661
68043;68;Bollwiller;4122
68044;68;Le Bonhomme;741
68045;68;Bourbach-le-Bas;555
68046;68;Bourbach-le-Haut;417
68047;68;Bourgfelden;#N/A
68048;68;Bourtzwiller;#N/A
68049;68;Bouxwiller;3757
68050;68;Bréchaumont;404
68051;68;Breitenbach-Haut-Rhin;823
68052;68;Bretten;184
68053;68;Brinighoffen;#N/A
68054;68;Brinckheim;417
68055;68;Bruebach;1052
68056;68;Brunstatt-Didenheim;8163
68057;68;Buethwiller;279
68058;68;Buhl;511
68059;68;Burnhaupt-le-Bas;1921
68060;68;Burnhaupt-le-Haut;1749
68061;68;Buschwiller;1060
68062;68;Carspach;2045
68063;68;Cernay;140
68064;68;Chalampé;970
68065;68;Chavannes-sur-l'Etang;708
68066;68;Colmar;68682
68067;68;Courtavon;354
68068;68;Dannemarie;112
68069;68;Dessenheim;1491
68070;68;Didenheim;#N/A
68071;68;Diefmatten;297
68072;68;Dietwiller;1430
68073;68;Dolleren;479
68074;68;Durlinsdorf;558
68075;68;Durmenach;824
68076;68;Durrenentzen;964
68077;68;Eglingen;371
68078;68;Eguisheim;1721
68079;68;Elbach;255
68080;68;Emlingen;302
68081;68;Saint-Bernard;1463
68082;68;Ensisheim;7512
68083;68;Eschbach-au-Val;364
68084;68;Eschentzwiller;1479
68085;68;Eteimbes;378
68086;68;Falkwiller;207
68087;68;Feldbach;461
68088;68;Feldkirch;997
68089;68;Fellering;1601
68090;68;Ferrette;812
68091;68;Fessenheim;2267
68092;68;Fislis;393
68093;68;Flaxlanden;1438
68094;68;Folgensbourg;941
68095;68;Fortschwihr;1168
68096;68;Franken;367
68097;68;Fréland;1316
68098;68;Friesen;650
68099;68;FrÅ“ningen;778
68100;68;Fulleren;339
68101;68;Galfingue;821
68102;68;Geishouse;439
68103;68;Geispitzen;502
68104;68;Geiswasser;296
68105;68;Gildwiller;259
68106;68;Goldbach-Altenbach;279
68107;68;Gommersdorf;374
68108;68;Grentzingen;#N/A
68109;68;Griesbach-au-Val;696
68110;68;Grussenheim;806
68111;68;Gueberschwihr;854
68112;68;Guebwiller;11020
68113;68;Guémar;1422
68114;68;Guevenatten;142
68115;68;Guewenheim;1291
68116;68;Gundolsheim;716
68117;68;Gunsbach;889
68118;68;Habsheim;4999
68119;68;Hagenbach;743
68120;68;Hagenthal-le-Bas;1245
68121;68;Hagenthal-le-Haut;706
68122;68;Hartmannswiller;637
68123;68;Hattstatt;784
68124;68;Hausgauen;380
68125;68;Hecken;518
68126;68;Hégenheim;3369
68127;68;Heidwiller;645
68128;68;Heimersdorf;662
68129;68;Heimsbrunn;1327
68130;68;Heiteren;1036
68131;68;Heiwiller;165
68132;68;Helfrantzkirch;716
68133;68;Henflingen;#N/A
68134;68;Herrlisheim-près-Colmar;1859
68135;68;Hésingue;2770
68136;68;Hettenschlag;327
68137;68;Hindlingen;621
68138;68;Hirsingue;2120
68139;68;Hirtzbach;1462
68140;68;Hirtzfelden;1302
68141;68;Hochstatt;2170
68142;68;Hohrod;375
68143;68;Porte du Ried;1823
68144;68;Hombourg;1346
68145;68;Horbourg-Wihr;6234
68146;68;Houssen;2327
68147;68;Hunawihr;606
68148;68;Hundsbach;359
68149;68;Huningue;7261
68150;68;Husseren-les-Châteaux;514
68151;68;Husseren-Wesserling;1048
68152;68;Illfurth;2473
68153;68;Illhaeusern;730
68154;68;Illzach;14784
68155;68;Ingersheim;4680
68156;68;Issenheim;3418
68157;68;Jebsheim;1367
68158;68;Jettingen;500
68159;68;Jungholtz;911
68160;68;Kappelen;585
68161;68;Katzenthal;537
68162;68;Kaysersberg Vignoble;4394
68163;68;Kembs;5496
68164;68;Kientzheim;#N/A
68165;68;Kiffis;242
68166;68;Kingersheim;13263
68167;68;Kirchberg;734
68168;68;KnÅ“ringue;376
68169;68;KÅ“stlach;506
68170;68;KÅ“tzingue;586
68171;68;Kruth;945
68172;68;Kunheim;1795
68173;68;Labaroche;2122
68174;68;Landser;1650
68175;68;Lapoutroie;1871
68176;68;Largitzen;324
68177;68;Lautenbach;1492
68178;68;Lautenbachzell;950
68179;68;Lauw;917
68180;68;Leimbach;909
68181;68;Levoncourt;60
68182;68;Leymen;1212
68183;68;Liebenswiller;183
68184;68;Liebsdorf;303
68185;68;Lièpvre;1684
68186;68;Ligsdorf;307
68187;68;Linsdorf;333
68188;68;Linthal;584
68189;68;Logelheim;855
68190;68;Lucelle;33
68191;68;Luemschwiller;760
68192;68;Valdieu-Lutran;427
68193;68;Luttenbach-près-Munster;751
68194;68;Lutter;283
68195;68;Lutterbach;6247
68196;68;Magny;649
68197;68;Magstatt-le-Bas;485
68198;68;Magstatt-le-Haut;286
68199;68;Malmerspach;502
68200;68;Manspach;533
68201;68;Masevaux-Niederbruck;3720
68202;68;Mertzen;202
68203;68;Merxheim;1247
68204;68;Metzeral;1042
68205;68;Meyenheim;1830
68206;68;Michelbach;#N/A
68207;68;Michelbach-le-Bas;697
68208;68;Michelbach-le-Haut;597
68209;68;Mittelwihr;834
68210;68;Mittlach;327
68211;68;Mitzach;386
68212;68;MÅ“rnach;519
68213;68;Mollau;341
68214;68;Montreux-Jeune;378
68215;68;Montreux-Vieux;908
68216;68;Mooslargue;409
